OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
OTU97_5050;size=25	Fungi	Fungi	Fungi	Fungi																								
OTU97_373;size=1817	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Coniochaetales	Coniochaetales		Coniochaetales	Coniochaetaceae	Coniochaetaceae		Coniochaetaceae	Coniochaeta	Coniochaeta		Coniochaeta				
OTU97_781;size=1929	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_3208;size=23	Fungi	Fungi	Fungi	Fungi																								
OTU97_1514;size=208	Fungi	Fungi	Fungi	Fungi																								
OTU97_2736;size=40	Fungi	Fungi	Fungi	Fungi																								
OTU97_852;size=315	Fungi	Fungi	Fungi	Fungi																								
OTU97_1105;size=155	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Archaeorhizomycetes		Archaeorhizomycetes		Archaeorhizomycetales		Archaeorhizomycetales		Archaeorhizomycetaceae		Archaeorhizomycetaceae		Archaeorhizomyces		Archaeorhizomyces		Archaeorhizomyces sp 		Archaeorhizomyces sp 
OTU97_1022;size=562	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_6722;size=3	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
OTU97_5037;size=7	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_5142;size=12		Fungi	Fungi	Fungi																								
OTU97_3277;size=22	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2622;size=64	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_125;size=11101	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Pleosporaceae	Pleosporaceae		Pleosporaceae	Curvularia	Curvularia		Curvularia				
OTU97_5271;size=6	Fungi	Fungi	Fungi	Fungi																								
OTU97_7240;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Archaeorhizomycetes		Archaeorhizomycetes		Archaeorhizomycetales		Archaeorhizomycetales		Archaeorhizomycetaceae		Archaeorhizomycetaceae		Archaeorhizomyces		Archaeorhizomyces				
OTU97_3566;size=20	Fungi	Fungi	Fungi	Fungi																								
OTU97_5451;size=9	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Auriculariales		Auriculariales												
OTU97_3099;size=56	Fungi	Fungi	Fungi	Fungi																								
OTU97_6896;size=2	Fungi	Fungi	Fungi	Fungi																								
OTU97_2447;size=84	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1234;size=364	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
OTU97_6104;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_26;size=40954	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_1312;size=124	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Lecanoromycetes	Lecanoromycetes	Lecanoromycetes	Lecanoromycetes																
OTU97_2770;size=80	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales		Hypocreales												
OTU97_4136;size=12	Fungi	Fungi	Fungi	Fungi																								
OTU97_4599;size=9	Fungi	Fungi	Fungi	Fungi		Mortierellomycota		Mortierellomycota		Mortierellomycetes		Mortierellomycetes		Mortierellales		Mortierellales												
OTU97_1872;size=173	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_4781;size=8	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_5525;size=5	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
OTU97_4582;size=13	Fungi	Fungi	Fungi	Fungi																								
OTU97_10;size=34872	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales		Pleosporales												
OTU97_4020;size=13	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Cantharellales	Cantharellales		Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae		Ceratobasidiaceae								
OTU97_6020;size=4	Fungi	Fungi	Fungi	Fungi																								
OTU97_3123;size=31	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales												
OTU97_5731;size=12	Fungi	Fungi	Fungi	Fungi																								
OTU97_6916;size=2	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes																
OTU97_6184;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1766;size=93	Fungi	Fungi	Fungi	Fungi																								
OTU97_3477;size=34	Fungi	Fungi	Fungi	Fungi																								
OTU97_7152;size=2	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_6201;size=4	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_714;size=722	Fungi	Fungi	Fungi	Fungi																								
OTU97_3343;size=69	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales	Meruliaceae			Meruliaceae								
OTU97_5239;size=26	Fungi	Fungi	Fungi	Fungi																								
OTU97_313;size=717	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes		Saccharomycetes	Saccharomycetales	Saccharomycetales		Saccharomycetales												
OTU97_3834;size=14	Fungi	Fungi	Fungi	Fungi																								
OTU97_6672;size=3	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_2561;size=272	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Agaricales	Agaricales		Agaricales												
OTU97_4041;size=38	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales	Xylariaceae	Xylariaceae		Xylariaceae								
OTU97_5005;size=7	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_686;size=394	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_3031;size=26	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
OTU97_5611;size=5	Fungi	Fungi	Fungi	Fungi																								
OTU97_5343;size=6	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_1938;size=121	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Trichocomaceae	Trichocomaceae		Trichocomaceae	Talaromyces	Talaromyces		Talaromyces				
OTU97_4725;size=12	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU97_3494;size=46	Fungi	Fungi	Fungi	Fungi																								
OTU97_2796;size=289	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
OTU97_5713;size=5	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales												
OTU97_1172;size=180	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes		Trichosphaeriales		Trichosphaeriales		Trichosphaeriaceae		Trichosphaeriaceae		Nigrospora		Nigrospora		Nigrospora oryzae 		Nigrospora oryzae 
OTU97_4081;size=12	Fungi	Fungi	Fungi	Fungi																								
OTU97_2761;size=36		Fungi	Fungi	Fungi																								
OTU97_2878;size=58	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales												
OTU97_5762;size=5	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
OTU97_4035;size=31	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
