OTU_ID	Kingdom_RDP	Kingdom_SINTAX	Kingdom_UTAX	Kingdom_Consensus	Phylum_RDP	Phylum_SINTAX	Phylum_UTAX	Phylum_Consensus	Class_RDP	Class_SINTAX	Class_UTAX	Class_Consensus	Order_RDP	Order_SINTAX	Order_UTAX	Order_Consensus	Family_RDP	Family_SINTAX	Family_UTAX	Family_Consensus	Genus_RDP	Genus_SINTAX	Genus_UTAX	Genus_Consensus	Species_RDP	Species_SINTAX	Species_UTAX	Species_Consensus
esv_5541	Fungi	Fungi	Fungi	Fungi																								
esv_5547	Fungi	Fungi	Fungi	Fungi																								
esv_5546	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Archaeosporomycetes	Archaeosporomycetes		Archaeosporomycetes	Archaeosporales	Archaeosporales		Archaeosporales												
esv_3918	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes																
esv_3919	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Pleurotheciales	Pleurotheciales		Pleurotheciales	Pleurotheciaceae	Pleurotheciaceae		Pleurotheciaceae	Phaeoisaria	Phaeoisaria		Phaeoisaria	Phaeoisaria clematidis 	Phaeoisaria clematidis 		Phaeoisaria clematidis 
esv_3916	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales		Lophiotremataceae		Lophiotremataceae		Lophiotrema		Lophiotrema		Lophiotrema rubi 		Lophiotrema rubi 
esv_3917	Fungi	Fungi	Fungi	Fungi																								
esv_5549	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae	Aspergillus	Aspergillus		Aspergillus		Aspergillus japonicus 		Aspergillus japonicus 
esv_3915	Fungi	Fungi	Fungi	Fungi																								
esv_3912	Fungi	Fungi	Fungi	Fungi																								
esv_3913	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_3910	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_3911	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes		Xylariales		Xylariales												
esv_5214	Fungi	Fungi	Fungi	Fungi																								
esv_7211	Fungi	Fungi	Fungi	Fungi																								
esv_7210	Fungi	Fungi	Fungi	Fungi																								
esv_7213	Fungi	Fungi	Fungi	Fungi																								
esv_7212	Fungi	Fungi	Fungi	Fungi																								
esv_8294	Fungi	Fungi	Fungi	Fungi																								
esv_7214	Fungi	Fungi	Fungi	Fungi																								
esv_7217	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_7216	Fungi	Fungi	Fungi	Fungi																								
esv_7219	Fungi	Fungi	Fungi	Fungi																								
esv_7218	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Cantharellales		Cantharellales		Ceratobasidiaceae		Ceratobasidiaceae								
esv_4432	Fungi	Fungi	Fungi	Fungi																								
esv_8599	Fungi	Fungi	Fungi	Fungi																								
esv_8598	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_5219	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes	Sporidiobolales	Sporidiobolales		Sporidiobolales	Sporidiobolaceae	Sporidiobolaceae		Sporidiobolaceae		Rhodosporidiobolus		Rhodosporidiobolus		Rhodosporidiobolus sp 		Rhodosporidiobolus sp 
esv_8595	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_6894		Fungi	Fungi	Fungi																								
esv_6895	Fungi	Fungi	Fungi	Fungi																								
esv_6896	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales												
esv_6897	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales												
esv_6890	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_6891	Fungi	Fungi	Fungi	Fungi																								
esv_6892	Fungi	Fungi	Fungi	Fungi																								
esv_8929	Fungi	Fungi	Fungi	Fungi		Rozellomycota	Rozellomycota	Rozellomycota																				
esv_8926	Fungi	Fungi	Fungi	Fungi																								
esv_8927	Fungi	Fungi	Fungi	Fungi																								
esv_8924	Fungi	Fungi	Fungi	Fungi																								
esv_8925	Fungi	Fungi	Fungi	Fungi	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycota	Glomeromycetes	Glomeromycetes		Glomeromycetes	Glomerales	Glomerales		Glomerales		Glomeraceae		Glomeraceae								
esv_6898	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_6899	Fungi	Fungi	Fungi	Fungi																								
esv_8920	Fungi	Fungi	Fungi	Fungi																								
esv_8921	Fungi	Fungi	Fungi	Fungi																								
esv_5895	Fungi	Fungi	Fungi	Fungi																								
esv_5894	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_4436	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales	Diatrypaceae	Diatrypaceae		Diatrypaceae								
esv_2377	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_2376	Fungi	Fungi	Fungi	Fungi																								
esv_2370	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4799	Fungi	Fungi	Fungi	Fungi																								
esv_2373	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Russulales	Russulales		Russulales	Peniophoraceae	Peniophoraceae		Peniophoraceae								
esv_4829	Fungi	Fungi	Fungi	Fungi																								
esv_4828	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_4827	Fungi	Fungi	Fungi	Fungi																								
esv_4826	Fungi	Fungi	Fungi	Fungi																								
esv_4825	Fungi	Fungi	Fungi	Fungi																								
esv_4824	Fungi	Fungi	Fungi	Fungi																								
esv_4823	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota		Cystobasidiomycetes		Cystobasidiomycetes																
esv_4822	Fungi	Fungi	Fungi	Fungi																								
esv_4821	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae		Herpotrichiellaceae								
esv_4820	Fungi	Fungi	Fungi	Fungi																								
esv_9073	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4469	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_2379	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae		Herpotrichiellaceae	Exophiala	Exophiala		Exophiala		Exophiala sp 		Exophiala sp 
esv_4468	Fungi	Fungi	Fungi	Fungi																								
esv_2378	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales												
esv_4467	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales												
esv_1106	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_1105	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales		Tremellales	Bulleribasidiaceae	Bulleribasidiaceae		Bulleribasidiaceae	Dioszegia	Dioszegia		Dioszegia		Dioszegia hungarica 		Dioszegia hungarica 
esv_1675	Fungi	Fungi	Fungi	Fungi		Entorrhizomycota		Entorrhizomycota		Entorrhizomycetes		Entorrhizomycetes		Entorrhizales		Entorrhizales		Entorrhizaceae		Entorrhizaceae		Entorrhiza		Entorrhiza				
esv_1674	Fungi	Fungi	Fungi	Fungi																								
esv_1677	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_1104	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Archaeorhizomycetes		Archaeorhizomycetes		Archaeorhizomycetales		Archaeorhizomycetales		Archaeorhizomycetaceae		Archaeorhizomycetaceae		Archaeorhizomyces		Archaeorhizomyces				
esv_1671	Fungi	Fungi	Fungi	Fungi																								
esv_1670	Fungi	Fungi	Fungi	Fungi																								
esv_1673	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Cantharellales	Cantharellales		Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae		Ceratobasidiaceae								
esv_1672	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Hypocreales		Hypocreales		Cordycipitaceae		Cordycipitaceae		Simplicillium		Simplicillium				
esv_10410	Fungi	Fungi	Fungi	Fungi																								
esv_10411		Fungi	Fungi	Fungi																								
esv_10412	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
esv_10413	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Pucciniomycetes		Pucciniomycetes																
esv_1679	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
esv_1678	Fungi	Fungi	Fungi	Fungi																								
esv_10416	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales												
esv_10417	Fungi	Fungi	Fungi	Fungi																								
esv_1101	Fungi	Fungi	Fungi	Fungi																								
esv_4460	Fungi	Fungi	Fungi	Fungi																								
esv_7859	Fungi	Fungi	Fungi	Fungi																								
esv_7858	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Tetraplosphaeriaceae	Tetraplosphaeriaceae		Tetraplosphaeriaceae	Tetraplosphaeria	Tetraplosphaeria		Tetraplosphaeria				
esv_7853	Fungi	Fungi	Fungi	Fungi																								
esv_7852		Fungi	Fungi	Fungi																								
esv_7851	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_7857	Fungi	Fungi	Fungi	Fungi																								
esv_7856	Fungi	Fungi	Fungi	Fungi																								
esv_7855	Fungi	Fungi	Fungi	Fungi																								
esv_2634	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales	Hyphodermataceae	Hyphodermataceae		Hyphodermataceae	Hyphoderma	Hyphoderma		Hyphoderma	Hyphoderma nudicephalum 	Hyphoderma nudicephalum 		Hyphoderma nudicephalum 
esv_2635	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Sebacinales	Sebacinales		Sebacinales												
esv_2636	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales												
esv_2637	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_2630	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Didymellaceae	Didymellaceae		Didymellaceae		Phoma		Phoma		Phoma sp 		Phoma sp 
esv_2631	Fungi	Fungi	Fungi	Fungi																								
esv_2632	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Archaeorhizomycetes		Archaeorhizomycetes		Archaeorhizomycetales		Archaeorhizomycetales		Archaeorhizomycetaceae		Archaeorhizomycetaceae		Archaeorhizomyces		Archaeorhizomyces				
esv_2321	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae		Herpotrichiellaceae								
esv_5200	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Helotiales	Helotiales		Helotiales	Hyaloscyphaceae	Hyaloscyphaceae		Hyaloscyphaceae	Hyaloscypha	Hyaloscypha		Hyaloscypha		Hyaloscypha sp 		Hyaloscypha sp 
esv_2638	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota			Sordariomycetes	Sordariomycetes																
esv_2639	Fungi	Fungi	Fungi	Fungi																								
esv_2328	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes	Microbotryomycetes	Microbotryomycetes	Sporidiobolales	Sporidiobolales		Sporidiobolales	Sporidiobolaceae	Sporidiobolaceae		Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus		Rhodosporidiobolus		Rhodosporidiobolus sp 		Rhodosporidiobolus sp 
esv_2329	Fungi	Fungi	Fungi	Fungi																								
esv_6537	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_6536	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Wallemiomycetes	Wallemiomycetes	Wallemiomycetes	Wallemiomycetes	Wallemiales	Wallemiales	Wallemiales	Wallemiales	Wallemiaceae	Wallemiaceae		Wallemiaceae	Wallemia	Wallemia		Wallemia		Wallemia muriae 		Wallemia muriae 
esv_6535	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellales	Tremellales	Tremellales	Tremellales	Tremellaceae	Tremellaceae		Tremellaceae	Cryptococcus	Cryptococcus		Cryptococcus	Cryptococcus uniguttulatus 	Cryptococcus uniguttulatus 		Cryptococcus uniguttulatus 
esv_6534	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_6533	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Capnodiales		Capnodiales												
esv_6532	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales												
esv_6531	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_6530	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_6539	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_7790	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Capnodiales	Capnodiales		Capnodiales	Mycosphaerellaceae	Mycosphaerellaceae		Mycosphaerellaceae								
esv_1990	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_573	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_7669	Fungi	Fungi	Fungi	Fungi																								
esv_378	Fungi	Fungi	Fungi	Fungi																								
esv_379	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_372	Fungi	Fungi	Fungi	Fungi																								
esv_373	Fungi	Fungi	Fungi	Fungi																								
esv_370	Fungi	Fungi	Fungi	Fungi																								
esv_371	Fungi	Fungi	Fungi	Fungi																								
esv_376	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Agaricales		Agaricales												
esv_377	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes		Tremellomycetes	Filobasidiales	Filobasidiales		Filobasidiales	Filobasidiaceae	Filobasidiaceae		Filobasidiaceae	Naganishia	Naganishia		Naganishia		Naganishia diffluens 		Naganishia diffluens 
esv_374	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Sordariales	Sordariales		Sordariales	Lasiosphaeriaceae	Lasiosphaeriaceae		Lasiosphaeriaceae	Cladorrhinum	Cladorrhinum		Cladorrhinum				
esv_375	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Eurotiomycetes		Eurotiomycetes		Eurotiales		Eurotiales		Aspergillaceae		Aspergillaceae		Penicillium		Penicillium				
esv_4009	Fungi	Fungi	Fungi	Fungi																								
esv_4008	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Melanosporales		Melanosporales		Melanosporaceae		Melanosporaceae		Melanospora		Melanospora		Melanospora sp 		Melanospora sp 
esv_579	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_4005	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes	Microbotryomycetes	Microbotryomycetes	Incertae_sedis			Incertae_sedis	Incertae_sedis			Incertae_sedis	Curvibasidium			Curvibasidium				
esv_4004	Fungi	Fungi	Fungi	Fungi																								
esv_4007	Fungi	Fungi	Fungi	Fungi																								
esv_4006	Fungi	Fungi	Fungi	Fungi																								
esv_4001	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Glomerellales	Glomerellales		Glomerellales	Glomerellaceae	Glomerellaceae		Glomerellaceae	Colletotrichum	Colletotrichum		Colletotrichum				
esv_4000	Fungi	Fungi	Fungi	Fungi																								
esv_4003	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_4002	Fungi	Fungi	Fungi	Fungi																								
esv_6955	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_6954	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Eurotiomycetes		Eurotiomycetes																
esv_6957	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes																
esv_6956	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_6951	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes	Polyporales	Polyporales		Polyporales												
esv_6950	Fungi	Fungi	Fungi	Fungi																								
esv_6953	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Polyporales		Polyporales		Meruliaceae		Meruliaceae								
esv_6952	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota																				
esv_9158	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales												
esv_9159	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes		Chaetothyriales		Chaetothyriales		Herpotrichiellaceae		Herpotrichiellaceae								
esv_9408	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Microbotryomycetes	Microbotryomycetes		Microbotryomycetes	Incertae_sedis			Incertae_sedis	Chrysozymaceae			Chrysozymaceae	Pseudohyphozyma			Pseudohyphozyma				
esv_9409	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Chaetothyriales	Chaetothyriales		Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae		Herpotrichiellaceae	Exophiala	Exophiala		Exophiala				
esv_9150	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_9151	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Pleurotheciales		Pleurotheciales		Pleurotheciaceae		Pleurotheciaceae								
esv_9152	Fungi	Fungi	Fungi	Fungi																								
esv_9401	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Capnodiales	Capnodiales		Capnodiales												
esv_9154	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota																				
esv_9155	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes																
esv_9156	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_9157	Fungi	Fungi	Fungi	Fungi																								
esv_49	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Agaricales		Agaricales		Bolbitiaceae		Bolbitiaceae								
esv_48	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes		Eurotiomycetes	Eurotiales	Eurotiales		Eurotiales	Aspergillaceae	Aspergillaceae		Aspergillaceae	Aspergillus	Aspergillus		Aspergillus				
esv_2236	Fungi	Fungi	Fungi	Fungi																								
esv_5758	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota																				
esv_43	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes		Glomerellales		Glomerellales		Plectosphaerellaceae		Plectosphaerellaceae		Plectosphaerella		Plectosphaerella				
esv_42	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota		Sordariomycetes		Sordariomycetes																
esv_41	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales	Lipomycetaceae	Lipomycetaceae		Lipomycetaceae	Lipomyces	Lipomyces		Lipomyces				
esv_40	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes		Sordariales		Sordariales												
esv_47	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetes	Saccharomycetales	Saccharomycetales	Saccharomycetales	Saccharomycetales	Lipomycetaceae	Lipomycetaceae	Lipomycetaceae	Lipomycetaceae	Lipomyces	Lipomyces		Lipomyces				
esv_46	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes		Dothideomycetes	Pleosporales	Pleosporales		Pleosporales	Didymellaceae	Didymellaceae		Didymellaceae								
esv_45	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes	Erysiphales	Erysiphales		Erysiphales	Erysiphaceae	Erysiphaceae		Erysiphaceae	Neoerysiphe	Neoerysiphe		Neoerysiphe		Neoerysiphe galeopsidis 		Neoerysiphe galeopsidis 
esv_44	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Xylariales	Xylariales		Xylariales												
esv_6656	Fungi	Fungi	Fungi	Fungi																								
esv_5331	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota																				
esv_8847	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota	Agaricomycetes	Agaricomycetes		Agaricomycetes		Sebacinales		Sebacinales												
esv_2238	Fungi	Fungi	Fungi	Fungi																								
esv_8846	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota		Basidiomycota		Tremellomycetes		Tremellomycetes		Tremellales		Tremellales												
esv_8841	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_8843	Fungi	Fungi	Fungi	Fungi																								
esv_8842	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota		Ascomycota		Sordariomycetes		Sordariomycetes																
esv_10061	Fungi	Fungi	Fungi	Fungi																								
esv_10060	Fungi	Fungi	Fungi	Fungi																								
esv_10063	Fungi	Fungi	Fungi	Fungi																								
esv_10062	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes																
esv_10065	Fungi	Fungi	Fungi	Fungi																								
esv_10064	Fungi	Fungi	Fungi	Fungi																								
esv_10067	Fungi	Fungi	Fungi	Fungi	Chytridiomycota			Chytridiomycota																				
esv_10066	Fungi	Fungi	Fungi	Fungi																								
esv_10069	Fungi	Fungi	Fungi	Fungi																								
esv_10068	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes		Sordariomycetes	Chaetosphaeriales	Chaetosphaeriales		Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeriaceae		Chaetosphaeriaceae		Chaetosphaeria		Chaetosphaeria				
esv_2409	Fungi	Fungi	Fungi	Fungi																								
